station,run
22,1503
22,1504
22,1508
22,1509
22,1510
22,1511
22,1512
22,1513
22,1514
22,1515
22,1516
22,1517
22,1518
22,1521
22,1522
22,1523
22,1524
22,1525
22,1526
22,1527
22,1528
22,1529
22,1531
22,1532
22,1533
22,1534
22,1535
22,1536
22,1537
22,1538
22,1539
22,1540
22,1543
22,1544
22,1545
22,1546
22,1547
22,1548
22,1549
22,1550
22,1551
22,1552
22,1553
22,1554
22,1558
22,1559
22,1560
22,1561
22,1562
22,1563
22,1564
22,1565
22,1567
22,1568
22,1569
22,1572
22,1573
22,1574
22,1575
22,1576
22,1577
22,1578
22,1579
22,1583
22,1584
22,1585
22,1586
22,1587
22,1589
22,1591
22,1594
22,1595
22,1596
22,1597
22,1598
22,1599
22,1600
22,1601
22,1602
22,1603
22,1606
22,1607
22,1608
22,1609
22,1610
22,1611
22,1612
22,1613
22,1614
22,1618
22,1619
22,1620
22,1621
22,1622
22,1623
22,1624
22,1625
22,1629
22,1630
22,1631
22,1632
22,1633
22,1634
22,1635
22,1636
22,1637
22,1638
22,1641
22,1642
22,1643
22,1644
22,1645
22,1646
22,1647
22,1649
22,1650
22,1652
22,1653
22,1654
22,1655
22,1656
22,1657
22,1658
22,1659
22,1660
22,1661
22,1662
22,1664
22,1665
22,1666
22,1667
22,1668
22,1669
22,1670
22,1671
22,1672
22,1676
22,1679
22,1680
22,1681
22,1682
22,1683
22,1684
22,1686
22,1687
22,1689
22,1690
22,1691
22,1692
22,1693
22,1694
22,1695
22,1696
22,1697
22,1698
22,1699
22,1701
22,1702
22,1703
22,1704
22,1705
22,1706
22,1707
22,1710
22,1713
22,1714
22,1715
22,1716
22,1717
22,1718
22,1719
22,1720
22,1721
22,1722
22,1723
22,1725
22,1727
22,1728
22,1729
22,1730
22,1731
22,1732
22,1733
22,1734
22,1735
22,1737
22,1738
22,1739
22,1740
22,1741
22,1742
22,1743
22,1744
22,1746
22,1747
22,1748
22,1749
22,1750
22,1751
22,1752
22,1753
22,1754
22,1755
22,1756
22,1757
22,1758
22,1759
22,1760
22,1761
22,1764
22,1765
22,1766
22,1767
22,1768
22,1769
22,1770
22,1771
22,1772
22,1773
22,1774
22,1775
22,1776
22,1777
22,1778
22,1779
22,1780
22,1781
22,1782
22,1783
22,1784
22,1785
22,1786
22,1787
22,1788
22,1789
22,1790
22,1791
22,1792
22,1793
22,1794
22,1795
22,1796
22,1798
22,1799
22,1802
22,1803
22,1804
22,1805
22,1808
22,1809
22,1810
22,1811
22,1812
22,1813
22,1814
22,1815
22,1816
22,1817
22,1818
22,1819
22,1820
22,1821
22,1823
22,1824
22,1825
22,1826
22,1827
22,1828
22,1829
22,1830
22,1831
22,1832
22,1833
22,1836
22,1837
22,1838
22,1839
22,1840
22,1841
22,1842
22,1843
22,1845
22,1846
22,1847
22,1848
22,1849
22,1850
22,1851
22,1852
22,1853
22,1854
22,1855
22,1856
22,1857
22,1861
22,1862
22,1863
22,1864
22,1865
22,1866
22,1867
22,1868
22,1871
22,1872
22,1873
22,1874
22,1875
22,1876
22,1877
22,1878
22,1879
22,1880
22,1885
22,1886
22,1887
22,1888
22,1889
22,1890
22,1895
22,1896
22,1906
22,1907
22,1908
22,1909
22,1910
22,1911
22,1912
22,1913
22,1914
22,1915
22,1918
22,1919
22,1920
22,1921
22,1922
22,1925
22,1926
22,1927
22,1929
22,1930
22,1931
22,1932
22,1933
22,1934
22,1938
22,1939
22,1941
22,1942
22,1943
22,1944
22,1945
22,1946
22,1947
22,1948
22,1949
22,1950
22,1951
22,1952
22,1953
22,1954
22,1955
22,1956
22,1957
22,1958
22,1959
22,1960
22,1961
22,1962
22,1963
22,1964
22,1965
22,1966
22,1967
22,1968
22,1969
22,1970
22,1971
22,1972
22,1973
22,1974
22,1977
22,1978
22,1979
22,1980
22,1981
22,1982
22,1983
22,1984
22,1985
22,1986
22,1987
22,1989
22,1990
22,1991
22,1992
22,1993
22,1994
22,1995
22,1996
22,1997
22,1998
22,1999
22,2003
22,2004
22,2005
22,2006
22,2007
22,2008
22,2009
22,2010
22,2011
22,2015
22,2016
22,2018
22,2020
22,2021
22,2022
22,2023
22,2024
22,2025
22,2026
22,2027
22,2028
22,2029
22,2030
22,2031
22,2034
22,2035
22,2036
22,2039
22,2040
22,2041
22,2042
22,2043
22,2044
22,2045
22,2046
22,2049
22,2050
22,2051
22,2052
22,2053
22,2054
22,2055
22,2056
22,2057
22,2061
22,2062
22,2063
22,2064
22,2065
22,2066
22,2067
22,2068
22,2069
22,2070
22,2071
22,2072
22,2073
22,2074
22,2075
22,2076
22,2077
22,2078
22,2079
22,2080
22,2081
22,2082
22,2083
22,2084
22,2085
22,2086
22,2087
22,2088
22,2089
22,2090
22,2093
22,2094
22,2095
22,2096
22,2097
22,2098
22,2099
22,2100
22,2101
22,2102
22,2103
22,2104
22,2105
22,2106
22,2116
22,2117
22,2118
22,2120
22,2121
22,2122
22,2123
22,2124
22,2125
22,2126
22,2127
22,2138
22,2139
22,2140
22,2150
22,2151
22,2152
22,2153
22,2154
22,2155
22,2156
22,2157
22,2158
22,2160
22,2161
22,2162
22,2164
22,2165
22,2166
22,2167
22,2168
22,2169
22,2170
22,2172
22,2173
22,2175
22,2176
22,2177
22,2178
22,2179
22,2180
22,2181
22,2182
22,2183
22,2184
22,2185
23,1
23,3
23,4
23,5
23,6
23,7
23,8
23,9
23,10
23,11
23,12
23,14
23,15
23,17
23,19
23,20
23,21
23,22
23,23
23,24
23,25
23,26
23,27
23,29
23,30
23,31
23,32
23,33
23,34
23,35
23,37
23,38
23,41
23,42
23,43
23,44
23,45
23,46
23,47
23,50
23,51
23,52
23,53
23,54
23,55
23,56
23,58
23,59
23,61
23,62
23,63
23,64
23,65
23,66
23,67
23,68
23,70
23,71
23,75
23,76
23,77
23,78
23,79
23,80
23,81
23,82
23,86
23,87
23,88
23,89
23,94
23,95
23,98
23,99
23,100
23,101
23,102
23,103
23,104
23,105
23,106
23,107
23,109
23,110
23,111
23,112
23,113
23,114
23,115
23,118
23,121
23,122
23,123
23,124
23,125
23,126
23,128
23,130
23,131
23,132
23,133
23,134
23,135
23,136
23,137
23,138
23,139
23,145
23,146
23,147
23,148
23,149
23,150
23,152
23,153
23,156
23,157
23,158
23,159
23,160
23,161
23,162
23,167
23,168
23,169
23,170
23,171
23,172
23,173
23,174
23,176
23,177
23,178
23,179
23,180
23,181
23,182
23,183
23,184
23,185
23,186
23,187
23,188
23,194
23,195
23,196
23,197
23,198
23,204
23,205
23,206
23,207
23,208
23,209
23,210
23,211
23,212
23,216
23,217
23,218
23,219
23,220
23,221
23,222
23,223
23,226
23,227
23,228
23,229
23,230
23,231
23,232
23,233
23,236
23,237
23,241
23,242
23,243
23,244
23,245
23,246
23,247
23,248
23,253
23,254
23,255
23,256
23,257
23,258
23,259
23,260
23,261
23,262
23,263
23,264
23,265
23,266
23,267
23,268
23,269
23,270
23,272
23,279
23,283
23,284
23,285
23,288
23,289
23,290
23,291
23,292
23,293
23,294
23,295
23,296
23,297
23,298
23,300
23,301
23,302
23,303
23,304
23,305
23,306
23,307
23,308
23,309
23,310
23,311
23,312
23,313
23,314
23,315
23,316
23,317
23,318
23,319
23,320
23,321
23,322
23,325
23,326
23,327
23,328
23,329
23,330
23,331
23,333
23,334
23,335
23,336
23,338
23,339
23,340
23,341
23,342
23,343
23,344
23,345
23,346
23,347
23,348
23,349
23,350
23,351
23,352
23,353
23,354
23,355
23,356
23,357
23,358
23,359
23,360
23,361
23,362
23,363
23,364
23,365
23,366
23,367
23,368
23,369
23,370
23,371
23,372
23,373
23,374
23,375
23,376
23,377
23,378
23,379
23,380
23,381
23,382
23,383
23,384
23,385
23,386
23,387
23,388
23,389
23,390
23,391
23,392
23,393
23,394
23,395
23,396
23,397
23,398
23,399
23,400
23,401
23,402
23,403
23,404
23,405
23,406
23,407
23,408
23,409
23,410
23,411
23,413
23,414
23,415
23,417
23,418
23,419
23,420
23,421
23,422
23,423
23,424
23,425
23,426
23,433
23,434
23,435
23,436
23,437
23,438
23,439
23,441
23,442
23,443
23,444
23,445
23,446
23,447
23,448
23,451
23,452
23,453
23,454
23,455
23,456
23,457
23,458
23,459
23,460
23,462
23,463
23,464
23,467
23,468
23,469
23,470
23,471
23,472
23,473
23,474
23,475
23,479
23,480
23,481
23,482
23,483
23,484
23,485
23,486
23,487
23,488
23,489
23,490
23,494
23,495
23,496
23,497
23,498
23,499
23,500
23,501
23,502
23,503
23,504
23,507
23,508
23,509
23,510
23,511
23,512
23,513
23,514
23,515
23,517
23,518
23,519
23,520
23,521
23,524
23,525
23,526
23,527
23,530
23,531
23,532
23,533
23,534
23,535
23,536
23,537
23,538
23,539
23,540
23,541
23,545
23,546
23,547
23,548
23,549
23,550
23,551
23,552
23,554
23,555
23,556
23,557
23,558
23,559
23,560
23,561
23,562
23,563
23,564
23,565
23,569
23,570
23,571
23,572
23,573
23,575
23,577
23,580
23,581
23,582
23,583
23,584
23,585
23,586
23,587
23,588
23,589
23,592
23,593
23,594
23,595
23,596
23,597
23,598
23,599
23,600
23,604
23,605
23,606
23,607
23,608
23,609
23,610
23,611
23,615
23,616
23,617
23,618
23,619
23,620
23,621
23,622
23,623
23,624
23,627
23,628
23,629
23,630
23,631
23,632
23,633
23,635
23,636
23,638
23,639
23,640
23,641
23,642
23,643
23,644
23,645
23,646
23,647
23,648
23,650
23,651
23,652
23,653
23,654
23,655
23,656
23,657
23,658
23,661
23,662
23,665
23,666
23,667
23,668
23,669
23,670
23,672
23,673
23,675
23,676
23,677
23,678
23,679
23,680
23,681
23,682
23,683
23,684
23,685
23,687
23,688
23,689
23,690
23,691
23,692
23,693
23,694
23,697
23,699
23,700
23,701
23,702
23,703
23,704
23,705
23,706
23,707
23,708
23,709
23,710
23,711
23,712
23,714
23,715
23,716
23,717
23,718
23,719
23,720
23,721
23,722
23,724
23,725
23,726
23,727
23,728
23,729
23,730
23,731
23,732
23,733
23,734
23,735
23,736
23,737
23,738
23,739
23,740
23,741
23,742
23,743
23,744
23,745
23,746
23,747
23,748
23,749
23,750
23,751
23,752
23,753
23,754
23,755
23,756
23,757
23,758
23,759
23,760
23,761
23,762
23,763
23,764
23,765
23,766
23,767
23,768
23,769
23,770
23,771
23,772
23,773
23,774
23,775
23,776
23,777
23,778
23,779
23,780
23,781
23,782
23,783
23,785
23,786
23,787
23,788
23,789
23,790
23,791
23,794
23,795
23,797
23,798
23,799
23,800
23,801
23,802
23,803
23,804
23,805
23,806
23,807
23,809
23,810
23,811
23,812
23,813
23,814
23,815
23,816
23,817
23,818
23,819
23,822
23,824
23,825
23,826
23,827
23,828
23,829
23,831
23,832
23,833
23,834
23,835
23,836
23,837
23,838
23,839
23,840
23,841
23,842
23,843
23,847
23,848
23,849
23,850
23,851
23,852
23,853
23,854
23,855
23,857
23,858
23,859
23,860
23,861
23,862
23,863
23,864
23,865
23,866
23,871
23,872
23,873
23,874
23,875
23,876
23,878
23,879
23,883
23,884
23,885
23,886
23,887
23,888
23,889
23,890
23,891
23,892
23,895
23,896
23,897
23,898
23,899
23,903
23,904
23,907
23,908
23,909
23,910
23,911
23,912
23,915
23,916
23,918
23,919
23,920
23,921
23,922
23,923
23,924
23,925
23,926
23,927
23,928
23,929
23,930
23,931
23,932
23,933
23,934
23,935
23,936
23,937
23,938
23,939
23,940
23,941
23,942
23,943
23,944
23,945
23,946
23,947
23,948
23,949
23,950
23,951
23,954
23,955
23,956
23,957
23,958
23,959
23,960
23,961
23,962
23,963
23,964
23,966
23,967
23,968
23,969
23,970
23,971
23,972
23,973
23,974
23,975
23,976
23,980
23,981
23,982
23,983
23,984
23,985
23,986
23,987
23,988
23,992
23,993
23,994
23,995
23,998
23,999
23,1003
23,1005
23,1006
23,1007
23,1008
23,1009
23,1010
23,1011
23,1012
23,1015
23,1016
23,1017
23,1018
23,1021
23,1022
23,1023
23,1024
23,1025
23,1026
23,1027
23,1028
23,1031
23,1032
23,1033
23,1034
23,1035
23,1036
23,1037
23,1038
23,1039
23,1040
23,1041
23,1042
23,1043
23,1044
23,1045
23,1046
23,1047
23,1048
23,1049
23,1050
23,1051
23,1052
23,1053
23,1055
23,1056
23,1057
23,1058
23,1059
23,1060
23,1061
23,1063
23,1064
23,1065
23,1066
23,1067
23,1068
23,1069
23,1070
23,1071
23,1072
23,1082
23,1084
23,1085
23,1086
23,1087
23,1088
23,1089
23,1091
23,1092
23,1093
23,1094
23,1095
23,1096
23,1097
23,1098
23,1116
23,1117
23,1122
23,1124
23,1125
23,1126
23,1127
23,1128
23,1129
23,1130
23,1131
23,1132
23,1133
23,1134
24,1
24,2
24,3
24,4
24,5
24,11
24,12
24,13
24,14
24,15
24,16
24,18
24,19
24,20
24,22
24,23
24,24
24,28
24,29
24,30
24,31
24,32
24,33
24,35
24,37
24,38
24,40
24,41
24,42
24,43
24,44
24,45
24,46
24,47
24,48
24,49
24,50
24,56
24,57
24,58
24,59
24,60
24,66
24,67
24,68
24,69
24,70
24,71
24,72
24,73
24,74
24,78
24,79
24,80
24,81
24,82
24,83
24,84
24,85
24,88
24,89
24,90
24,91
24,92
24,93
24,94
24,95
24,96
24,98
24,99
24,103
24,104
24,105
24,106
24,107
24,108
24,109
24,110
24,115
24,116
24,117
24,118
24,119
24,120
24,121
24,122
24,123
24,125
24,126
24,127
24,128
24,129
24,130
24,131
24,132
24,134
24,135
24,139
24,140
24,141
24,142
24,143
24,144
24,145
24,148
24,149
24,150
24,151
24,152
24,153
24,154
24,155
24,156
24,157
24,158
24,160
24,161
24,162
24,163
24,164
24,165
24,166
24,167
24,170
24,171
24,172
24,173
24,174
24,175
24,176
24,177
24,178
24,179
24,180
24,181
24,182
24,183
24,186
24,187
24,188
24,189
24,190
24,191
24,192
24,194
24,195
24,196
24,197
24,199
24,200
24,201
24,202
24,203
24,204
24,206
24,207
24,208
24,209
24,210
24,211
24,212
24,213
24,214
24,215
24,216
24,217
24,218
24,219
24,220
24,221
24,229
24,230
24,235
24,236
24,237
24,238
24,239
24,240
24,241
24,242
24,287
24,288
24,289
24,292
24,293
24,295
24,297
24,298
24,299
24,300
24,301
24,303
24,304
24,305
24,307
24,308
24,309
24,310
24,311
24,312
24,313
24,314
24,316
24,320
24,321
24,322
24,323
24,324
24,325
24,326
24,327
24,328
24,329
24,330
24,331
24,335
24,336
24,337
24,338
24,339
24,340
24,341
24,342
24,343
24,344
24,345
24,348
24,349
24,350
24,351
24,352
24,353
24,354
24,355
24,356
24,358
24,359
24,360
24,361
24,362
24,363
24,364
24,365
24,366
24,367
24,370
24,371
24,372
24,373
24,374
24,375
24,376
24,377
24,378
24,379
24,380
24,381
24,385
24,386
24,387
24,388
24,389
24,390
24,391
24,392
24,394
24,395
24,396
24,397
24,398
24,399
24,400
24,401
24,402
24,403
24,404
24,405
24,409
24,410
24,411
24,412
24,413
24,415
24,417
24,420
24,421
24,422
24,423
24,424
24,427
24,428
24,429
24,430
24,433
24,434
24,435
24,436
24,437
24,438
24,439
24,440
24,441
24,445
24,446
24,447
24,448
24,449
24,450
24,451
24,452
24,456
24,457
24,458
24,459
24,460
24,461
24,462
24,463
24,464
24,465
24,468
24,469
24,470
24,471
24,472
24,473
24,474
24,476
24,477
24,479
24,480
24,481
24,482
24,483
24,484
24,485
24,486
24,487
24,488
24,489
24,491
24,492
24,493
24,494
24,495
24,496
24,497
24,498
24,499
24,502
24,503
24,506
24,507
24,508
24,509
24,510
24,511
24,513
24,514
24,516
24,517
24,518
24,519
24,520
24,521
24,522
24,523
24,524
24,525
24,526
24,528
24,529
24,530
24,531
24,532
24,533
24,534
24,537
24,540
24,541
24,542
24,543
24,544
24,545
24,546
24,547
24,548
24,549
24,550
24,551
24,553
24,555
24,556
24,557
24,558
24,559
24,560
24,562
24,563
24,565
24,566
24,567
24,568
24,569
24,570
24,571
24,572
24,573
24,574
24,575
24,576
24,577
24,578
24,579
24,580
24,581
24,582
24,583
24,584
24,585
24,586
24,587
24,588
24,589
24,590
24,591
24,592
24,593
24,594
24,595
24,596
24,597
24,598
24,599
24,600
24,601
24,602
24,603
24,604
24,605
24,606
24,607
24,608
24,609
24,610
24,611
24,612
24,613
24,614
24,615
24,616
24,617
24,618
24,619
24,620
24,621
24,622
24,623
24,625
24,626
24,627
24,628
24,629
24,630
24,634
24,635
24,636
24,637
24,638
24,639
24,640
24,641
24,642
24,643
24,644
24,645
24,646
24,647
24,649
24,650
24,651
24,652
24,653
24,654
24,655
24,656
24,657
24,658
24,659
24,661
24,662
24,663
24,664
24,665
24,666
24,667
24,668
24,669
24,671
24,672
24,673
24,674
24,675
24,676
24,677
24,678
24,679
24,680
24,681
24,683
24,687
24,688
24,689
24,690
24,691
24,692
24,693
24,694
24,697
24,698
24,699
24,700
24,701
24,702
24,703
24,704
24,705
24,706
24,711
24,712
24,713
24,714
24,715
24,716
24,717
24,718
24,719
24,722
24,723
24,724
24,725
24,726
24,727
24,728
24,729
24,730
24,731
24,733
24,734
24,735
24,736
24,737
24,738
24,741
24,742
24,743
24,745
24,746
24,747
24,748
24,749
24,750
24,753
24,754
24,755
24,756
24,757
24,758
24,759
24,760
24,761
24,762
24,763
24,764
24,765
24,766
24,767
24,768
24,769
24,770
24,771
24,772
24,773
24,774
24,775
24,776
24,777
24,778
24,779
24,780
24,781
24,782
24,783
24,784
24,785
24,786
24,787
24,788
24,789
24,792
24,793
24,794
24,795
24,796
24,797
24,798
24,799
24,800
24,801
24,802
24,803
24,804
24,805
24,806
24,807
24,808
24,809
24,810
24,811
24,812
24,813
24,814
24,815
24,818
24,819
24,820
24,821
24,822
24,823
24,824
24,825
24,826
24,827
24,831
24,832
24,834
24,836
24,838
24,839
24,840
24,841
24,842
24,843
24,844
24,845
24,846
24,847
24,849
24,850
24,851
24,853
24,855
24,856
24,857
24,858
24,859
24,860
24,861
24,862
24,866
24,867
24,868
24,869
24,870
24,871
24,872
24,873
24,874
24,875
24,876
24,877
24,878
24,879
24,880
24,881
24,882
24,884
24,885
24,886
24,887
24,888
24,889
24,890
24,891
24,892
24,893
24,894
24,895
24,896
24,897
24,898
24,899
24,900
24,901
24,902
24,903
24,918
24,919
24,920
24,928
